Actual,Late_Probability,Risk_Category
0,0.345,Low Risk
1,0.81,High Risk
1,0.996,High Risk
0,0.413,Medium Risk
0,0.405,Medium Risk
1,0.369,Low Risk
0,0.325,Low Risk
1,0.796,High Risk
1,0.364,Low Risk
0,0.391,Low Risk
1,0.815,High Risk
0,0.295,Low Risk
1,0.799,High Risk
0,0.765,High Risk
1,0.996,High Risk
0,0.327,Low Risk
0,0.796,High Risk
1,0.873,High Risk
1,0.37,Low Risk
0,0.262,Low Risk
0,0.371,Low Risk
0,0.336,Low Risk
1,0.786,High Risk
0,0.67,High Risk
1,0.526,Medium Risk
1,0.996,High Risk
0,0.709,High Risk
1,0.797,High Risk
1,0.263,Low Risk
1,0.395,Low Risk
1,0.486,Medium Risk
1,0.342,Low Risk
0,0.369,Low Risk
1,0.385,Low Risk
1,0.312,Low Risk
1,0.367,Low Risk
1,0.668,High Risk
1,0.997,High Risk
0,0.404,Medium Risk
1,0.703,High Risk
1,0.671,High Risk
1,0.384,Low Risk
0,0.401,Medium Risk
0,0.305,Low Risk
1,0.814,High Risk
0,0.427,Medium Risk
0,0.518,Medium Risk
1,0.379,Low Risk
1,0.422,Medium Risk
0,0.38,Low Risk
1,0.407,Medium Risk
1,0.364,Low Risk
1,0.799,High Risk
1,0.835,High Risk
0,0.428,Medium Risk
1,0.402,Medium Risk
1,0.375,Low Risk
0,0.414,Medium Risk
0,0.555,Medium Risk
0,0.353,Low Risk
1,0.386,Low Risk
0,0.451,Medium Risk
0,0.362,Low Risk
0,0.352,Low Risk
0,0.403,Medium Risk
1,0.367,Low Risk
1,0.404,Medium Risk
0,0.391,Low Risk
0,0.422,Medium Risk
1,0.687,High Risk
0,0.38,Low Risk
0,0.364,Low Risk
1,0.382,Low Risk
1,0.996,High Risk
1,0.784,High Risk
1,0.812,High Risk
1,0.71,High Risk
1,0.405,Medium Risk
1,0.84,High Risk
1,0.997,High Risk
0,0.426,Medium Risk
1,0.41,Medium Risk
1,0.812,High Risk
0,0.396,Low Risk
0,0.435,Medium Risk
1,0.826,High Risk
0,0.397,Low Risk
1,0.997,High Risk
0,0.311,Low Risk
1,0.997,High Risk
0,0.339,Low Risk
1,0.378,Low Risk
1,0.428,Medium Risk
1,0.836,High Risk
0,0.328,Low Risk
1,0.433,Medium Risk
1,0.583,Medium Risk
1,0.4,Medium Risk
1,0.996,High Risk
0,0.328,Low Risk
1,0.336,Low Risk
1,0.822,High Risk
0,0.765,High Risk
0,0.502,Medium Risk
1,0.712,High Risk
1,0.469,Medium Risk
1,0.665,High Risk
1,0.749,High Risk
1,0.766,High Risk
0,0.326,Low Risk
0,0.629,High Risk
0,0.457,Medium Risk
1,0.373,Low Risk
1,0.39,Low Risk
0,0.363,Low Risk
0,0.414,Medium Risk
0,0.375,Low Risk
0,0.401,Medium Risk
1,0.435,Medium Risk
1,0.833,High Risk
1,0.82,High Risk
1,0.403,Medium Risk
0,0.65,High Risk
0,0.423,Medium Risk
1,0.415,Medium Risk
1,0.385,Low Risk
1,0.457,Medium Risk
0,0.418,Medium Risk
0,0.4,Medium Risk
1,0.264,Low Risk
1,0.785,High Risk
1,0.406,Medium Risk
1,0.83,High Risk
1,0.325,Low Risk
0,0.33,Low Risk
1,0.396,Low Risk
0,0.485,Medium Risk
0,0.404,Medium Risk
0,0.328,Low Risk
0,0.784,High Risk
1,0.996,High Risk
1,0.423,Medium Risk
1,0.844,High Risk
1,0.997,High Risk
0,0.32,Low Risk
0,0.485,Medium Risk
0,0.453,Medium Risk
0,0.398,Low Risk
1,0.793,High Risk
0,0.408,Medium Risk
0,0.409,Medium Risk
0,0.377,Low Risk
1,0.997,High Risk
1,0.997,High Risk
1,0.801,High Risk
0,0.318,Low Risk
1,0.32,Low Risk
1,0.819,High Risk
0,0.427,Medium Risk
0,0.33,Low Risk
1,0.851,High Risk
1,0.661,High Risk
1,0.696,High Risk
1,0.996,High Risk
1,0.439,Medium Risk
1,0.996,High Risk
0,0.347,Low Risk
1,0.798,High Risk
1,0.402,Medium Risk
1,0.498,Medium Risk
1,0.409,Medium Risk
1,0.76,High Risk
1,0.871,High Risk
1,0.996,High Risk
1,0.814,High Risk
1,0.427,Medium Risk
1,0.376,Low Risk
0,0.363,Low Risk
0,0.361,Low Risk
0,0.413,Medium Risk
1,0.374,Low Risk
1,0.996,High Risk
1,0.805,High Risk
0,0.526,Medium Risk
0,0.429,Medium Risk
0,0.594,Medium Risk
1,0.734,High Risk
0,0.461,Medium Risk
0,0.413,Medium Risk
1,0.404,Medium Risk
0,0.324,Low Risk
0,0.377,Low Risk
1,0.394,Low Risk
0,0.355,Low Risk
0,0.393,Low Risk
1,0.462,Medium Risk
0,0.322,Low Risk
0,0.396,Low Risk
0,0.318,Low Risk
0,0.404,Medium Risk
1,0.405,Medium Risk
1,0.4,Low Risk
1,0.997,High Risk
1,0.79,High Risk
0,0.364,Low Risk
0,0.389,Low Risk
1,0.996,High Risk
1,0.877,High Risk
1,0.996,High Risk
1,0.997,High Risk
0,0.472,Medium Risk
1,0.392,Low Risk
0,0.474,Medium Risk
1,0.846,High Risk
0,0.395,Low Risk
1,0.844,High Risk
1,0.495,Medium Risk
0,0.398,Low Risk
0,0.281,Low Risk
1,0.997,High Risk
0,0.436,Medium Risk
0,0.33,Low Risk
1,0.996,High Risk
0,0.412,Medium Risk
1,0.403,Medium Risk
1,0.81,High Risk
1,0.813,High Risk
1,0.997,High Risk
1,0.78,High Risk
1,0.996,High Risk
1,0.686,High Risk
0,0.384,Low Risk
1,0.316,Low Risk
0,0.382,Low Risk
1,0.82,High Risk
0,0.316,Low Risk
0,0.339,Low Risk
0,0.363,Low Risk
0,0.847,High Risk
1,0.323,Low Risk
1,0.996,High Risk
1,0.42,Medium Risk
1,0.849,High Risk
1,0.861,High Risk
1,0.849,High Risk
1,0.778,High Risk
0,0.394,Low Risk
0,0.824,High Risk
1,0.387,Low Risk
1,0.396,Low Risk
1,0.438,Medium Risk
0,0.69,High Risk
0,0.325,Low Risk
1,0.997,High Risk
1,0.783,High Risk
1,0.996,High Risk
0,0.709,High Risk
0,0.361,Low Risk
1,0.391,Low Risk
0,0.383,Low Risk
0,0.337,Low Risk
0,0.317,Low Risk
1,0.996,High Risk
0,0.659,High Risk
1,0.795,High Risk
1,0.797,High Risk
1,0.813,High Risk
1,0.445,Medium Risk
0,0.345,Low Risk
1,0.395,Low Risk
1,0.44,Medium Risk
1,0.364,Low Risk
1,0.828,High Risk
1,0.406,Medium Risk
0,0.299,Low Risk
1,0.351,Low Risk
0,0.414,Medium Risk
0,0.406,Medium Risk
0,0.419,Medium Risk
0,0.301,Low Risk
1,0.393,Low Risk
1,0.996,High Risk
1,0.373,Low Risk
1,0.67,High Risk
1,0.746,High Risk
1,0.411,Medium Risk
1,0.38,Low Risk
1,0.79,High Risk
1,0.814,High Risk
1,0.416,Medium Risk
0,0.797,High Risk
1,0.342,Low Risk
1,0.411,Medium Risk
0,0.392,Low Risk
0,0.32,Low Risk
0,0.346,Low Risk
1,0.38,Low Risk
0,0.331,Low Risk
1,0.419,Medium Risk
0,0.391,Low Risk
1,0.789,High Risk
1,0.762,High Risk
0,0.491,Medium Risk
0,0.416,Medium Risk
1,0.67,High Risk
0,0.364,Low Risk
1,0.406,Medium Risk
0,0.347,Low Risk
1,0.996,High Risk
1,0.334,Low Risk
1,0.547,Medium Risk
0,0.777,High Risk
0,0.372,Low Risk
1,0.997,High Risk
0,0.45,Medium Risk
1,0.355,Low Risk
0,0.292,Low Risk
1,0.996,High Risk
0,0.335,Low Risk
1,0.33,Low Risk
1,0.623,High Risk
0,0.706,High Risk
0,0.352,Low Risk
0,0.39,Low Risk
1,0.39,Low Risk
0,0.343,Low Risk
1,0.564,Medium Risk
0,0.389,Low Risk
0,0.393,Low Risk
1,0.375,Low Risk
1,0.385,Low Risk
1,0.317,Low Risk
1,0.382,Low Risk
0,0.41,Medium Risk
1,0.429,Medium Risk
0,0.432,Medium Risk
1,0.997,High Risk
1,0.39,Low Risk
0,0.534,Medium Risk
1,0.996,High Risk
0,0.345,Low Risk
1,0.682,High Risk
0,0.474,Medium Risk
1,0.44,Medium Risk
0,0.658,High Risk
0,0.348,Low Risk
0,0.537,Medium Risk
1,0.996,High Risk
0,0.319,Low Risk
0,0.408,Medium Risk
0,0.375,Low Risk
1,0.809,High Risk
1,0.91,High Risk
0,0.307,Low Risk
0,0.405,Medium Risk
1,0.337,Low Risk
1,0.997,High Risk
1,0.841,High Risk
1,0.339,Low Risk
1,0.757,High Risk
0,0.441,Medium Risk
1,0.997,High Risk
1,0.643,High Risk
1,0.867,High Risk
1,0.792,High Risk
0,0.401,Medium Risk
0,0.301,Low Risk
1,0.832,High Risk
1,0.806,High Risk
0,0.413,Medium Risk
0,0.381,Low Risk
0,0.411,Medium Risk
1,0.846,High Risk
0,0.779,High Risk
0,0.336,Low Risk
1,0.476,Medium Risk
0,0.395,Low Risk
0,0.413,Medium Risk
0,0.32,Low Risk
1,0.388,Low Risk
1,0.848,High Risk
0,0.351,Low Risk
1,0.997,High Risk
0,0.326,Low Risk
1,0.996,High Risk
1,0.996,High Risk
1,0.395,Low Risk
0,0.344,Low Risk
0,0.833,High Risk
0,0.302,Low Risk
0,0.422,Medium Risk
0,0.347,Low Risk
1,0.997,High Risk
1,0.776,High Risk
1,0.347,Low Risk
1,0.77,High Risk
1,0.997,High Risk
0,0.421,Medium Risk
1,0.846,High Risk
1,0.336,Low Risk
1,0.493,Medium Risk
1,0.822,High Risk
0,0.382,Low Risk
1,0.822,High Risk
1,0.384,Low Risk
0,0.399,Low Risk
0,0.393,Low Risk
0,0.433,Medium Risk
0,0.397,Low Risk
1,0.849,High Risk
0,0.786,High Risk
1,0.996,High Risk
0,0.81,High Risk
0,0.396,Low Risk
0,0.331,Low Risk
0,0.577,Medium Risk
0,0.415,Medium Risk
1,0.375,Low Risk
1,0.377,Low Risk
1,0.87,High Risk
0,0.441,Medium Risk
0,0.334,Low Risk
1,0.824,High Risk
0,0.328,Low Risk
1,0.341,Low Risk
0,0.435,Medium Risk
1,0.319,Low Risk
0,0.357,Low Risk
1,0.397,Low Risk
1,0.826,High Risk
0,0.329,Low Risk
1,0.808,High Risk
0,0.388,Low Risk
0,0.304,Low Risk
0,0.65,High Risk
0,0.472,Medium Risk
1,0.41,Medium Risk
1,0.789,High Risk
0,0.373,Low Risk
0,0.343,Low Risk
0,0.396,Low Risk
1,0.782,High Risk
1,0.794,High Risk
1,0.996,High Risk
1,0.8,High Risk
1,0.997,High Risk
1,0.43,Medium Risk
0,0.405,Medium Risk
1,0.998,High Risk
1,0.769,High Risk
0,0.5,Medium Risk
0,0.341,Low Risk
0,0.414,Medium Risk
0,0.386,Low Risk
0,0.384,Low Risk
0,0.4,Medium Risk
1,0.825,High Risk
1,0.341,Low Risk
1,0.777,High Risk
1,0.408,Medium Risk
1,0.804,High Risk
1,0.672,High Risk
0,0.312,Low Risk
1,0.786,High Risk
0,0.418,Medium Risk
1,0.357,Low Risk
1,0.776,High Risk
0,0.392,Low Risk
0,0.379,Low Risk
1,0.651,High Risk
0,0.5,Medium Risk
1,0.725,High Risk
1,0.839,High Risk
1,0.392,Low Risk
0,0.367,Low Risk
1,0.366,Low Risk
0,0.398,Low Risk
0,0.391,Low Risk
1,0.766,High Risk
0,0.359,Low Risk
1,0.58,Medium Risk
1,0.367,Low Risk
0,0.357,Low Risk
1,0.655,High Risk
1,0.797,High Risk
1,0.372,Low Risk
1,0.412,Medium Risk
1,0.791,High Risk
1,0.391,Low Risk
1,0.996,High Risk
0,0.376,Low Risk
1,0.822,High Risk
0,0.46,Medium Risk
0,0.418,Medium Risk
0,0.351,Low Risk
1,0.816,High Risk
0,0.4,Medium Risk
1,0.661,High Risk
1,0.773,High Risk
0,0.355,Low Risk
1,0.996,High Risk
0,0.735,High Risk
0,0.343,Low Risk
0,0.773,High Risk
0,0.354,Low Risk
1,0.386,Low Risk
0,0.35,Low Risk
1,0.822,High Risk
1,0.408,Medium Risk
1,0.39,Low Risk
1,0.799,High Risk
0,0.378,Low Risk
0,0.383,Low Risk
0,0.37,Low Risk
1,0.424,Medium Risk
0,0.336,Low Risk
1,0.375,Low Risk
0,0.377,Low Risk
0,0.38,Low Risk
0,0.814,High Risk
1,0.367,Low Risk
0,0.385,Low Risk
1,0.863,High Risk
1,0.996,High Risk
1,0.808,High Risk
1,0.814,High Risk
0,0.408,Medium Risk
1,0.374,Low Risk
0,0.396,Low Risk
1,0.396,Low Risk
0,0.333,Low Risk
1,0.996,High Risk
0,0.779,High Risk
0,0.25,Low Risk
1,0.386,Low Risk
0,0.41,Medium Risk
1,0.402,Medium Risk
1,0.997,High Risk
1,0.739,High Risk
1,0.996,High Risk
1,0.711,High Risk
1,0.808,High Risk
0,0.411,Medium Risk
1,0.846,High Risk
1,0.996,High Risk
1,0.776,High Risk
0,0.665,High Risk
1,0.731,High Risk
0,0.372,Low Risk
1,0.362,Low Risk
1,0.997,High Risk
1,0.309,Low Risk
1,0.406,Medium Risk
1,0.694,High Risk
0,0.422,Medium Risk
0,0.241,Low Risk
0,0.816,High Risk
0,0.392,Low Risk
1,0.548,Medium Risk
0,0.233,Low Risk
0,0.387,Low Risk
1,0.408,Medium Risk
1,0.997,High Risk
0,0.442,Medium Risk
1,0.639,High Risk
1,0.372,Low Risk
0,0.735,High Risk
1,0.375,Low Risk
1,0.365,Low Risk
1,0.809,High Risk
0,0.397,Low Risk
1,0.996,High Risk
0,0.798,High Risk
0,0.344,Low Risk
1,0.997,High Risk
0,0.408,Medium Risk
1,0.442,Medium Risk
1,0.4,Medium Risk
1,0.776,High Risk
1,0.996,High Risk
1,0.351,Low Risk
1,0.389,Low Risk
0,0.392,Low Risk
1,0.778,High Risk
0,0.402,Medium Risk
1,0.445,Medium Risk
0,0.424,Medium Risk
0,0.383,Low Risk
0,0.409,Medium Risk
1,0.353,Low Risk
1,0.996,High Risk
1,0.505,Medium Risk
0,0.359,Low Risk
1,0.388,Low Risk
1,0.334,Low Risk
1,0.997,High Risk
0,0.81,High Risk
1,0.869,High Risk
1,0.71,High Risk
0,0.424,Medium Risk
1,0.379,Low Risk
1,0.822,High Risk
1,0.998,High Risk
1,0.997,High Risk
1,0.372,Low Risk
0,0.388,Low Risk
0,0.349,Low Risk
1,0.391,Low Risk
1,0.687,High Risk
0,0.367,Low Risk
0,0.388,Low Risk
0,0.441,Medium Risk
1,0.996,High Risk
0,0.339,Low Risk
1,0.429,Medium Risk
1,0.429,Medium Risk
0,0.394,Low Risk
1,0.997,High Risk
1,0.996,High Risk
1,0.73,High Risk
1,0.316,Low Risk
1,0.718,High Risk
0,0.646,High Risk
1,0.997,High Risk
0,0.395,Low Risk
0,0.36,Low Risk
0,0.465,Medium Risk
1,0.393,Low Risk
0,0.817,High Risk
1,0.842,High Risk
1,0.683,High Risk
0,0.422,Medium Risk
1,0.996,High Risk
0,0.41,Medium Risk
0,0.334,Low Risk
0,0.411,Medium Risk
0,0.776,High Risk
1,0.997,High Risk
0,0.329,Low Risk
0,0.411,Medium Risk
0,0.406,Medium Risk
0,0.771,High Risk
0,0.411,Medium Risk
0,0.407,Medium Risk
0,0.361,Low Risk
0,0.374,Low Risk
0,0.398,Low Risk
1,0.413,Medium Risk
1,0.996,High Risk
0,0.293,Low Risk
1,0.995,High Risk
0,0.346,Low Risk
1,0.825,High Risk
1,0.39,Low Risk
1,0.44,Medium Risk
0,0.483,Medium Risk
0,0.377,Low Risk
1,0.431,Medium Risk
1,0.824,High Risk
0,0.381,Low Risk
1,0.789,High Risk
0,0.351,Low Risk
0,0.869,High Risk
0,0.426,Medium Risk
1,0.417,Medium Risk
0,0.358,Low Risk
0,0.403,Medium Risk
0,0.395,Low Risk
0,0.402,Medium Risk
1,0.542,Medium Risk
1,0.87,High Risk
1,0.398,Low Risk
1,0.378,Low Risk
1,0.433,Medium Risk
1,0.732,High Risk
1,0.388,Low Risk
0,0.335,Low Risk
0,0.384,Low Risk
1,0.484,Medium Risk
0,0.3,Low Risk
1,0.477,Medium Risk
1,0.76,High Risk
0,0.405,Medium Risk
1,0.769,High Risk
0,0.39,Low Risk
0,0.653,High Risk
1,0.996,High Risk
1,0.658,High Risk
0,0.316,Low Risk
0,0.402,Medium Risk
1,0.675,High Risk
1,0.373,Low Risk
0,0.376,Low Risk
0,0.404,Medium Risk
1,0.37,Low Risk
0,0.451,Medium Risk
1,0.407,Medium Risk
1,0.846,High Risk
0,0.406,Medium Risk
1,0.865,High Risk
0,0.343,Low Risk
1,0.397,Low Risk
0,0.393,Low Risk
1,0.308,Low Risk
0,0.404,Medium Risk
0,0.389,Low Risk
0,0.303,Low Risk
0,0.426,Medium Risk
0,0.43,Medium Risk
0,0.356,Low Risk
0,0.378,Low Risk
1,0.894,High Risk
0,0.372,Low Risk
0,0.33,Low Risk
0,0.408,Medium Risk
0,0.759,High Risk
1,0.356,Low Risk
0,0.393,Low Risk
0,0.378,Low Risk
0,0.393,Low Risk
1,0.586,Medium Risk
1,0.997,High Risk
1,0.784,High Risk
0,0.427,Medium Risk
1,0.443,Medium Risk
0,0.415,Medium Risk
0,0.34,Low Risk
0,0.423,Medium Risk
1,0.378,Low Risk
1,0.644,High Risk
0,0.396,Low Risk
1,0.393,Low Risk
1,0.355,Low Risk
0,0.369,Low Risk
0,0.266,Low Risk
1,0.661,High Risk
1,0.324,Low Risk
1,0.998,High Risk
1,0.363,Low Risk
1,0.357,Low Risk
1,0.649,High Risk
0,0.392,Low Risk
1,0.794,High Risk
1,0.408,Medium Risk
0,0.342,Low Risk
1,0.42,Medium Risk
0,0.319,Low Risk
1,0.422,Medium Risk
1,0.997,High Risk
0,0.378,Low Risk
0,0.684,High Risk
0,0.403,Medium Risk
1,0.465,Medium Risk
1,0.834,High Risk
1,0.329,Low Risk
1,0.799,High Risk
0,0.465,Medium Risk
0,0.372,Low Risk
1,0.998,High Risk
1,0.792,High Risk
1,0.997,High Risk
0,0.521,Medium Risk
1,0.996,High Risk
1,0.996,High Risk
0,0.854,High Risk
0,0.421,Medium Risk
1,0.37,Low Risk
1,0.343,Low Risk
1,0.395,Low Risk
0,0.368,Low Risk
1,0.402,Medium Risk
0,0.346,Low Risk
0,0.363,Low Risk
0,0.349,Low Risk
1,0.788,High Risk
0,0.767,High Risk
1,0.386,Low Risk
1,0.862,High Risk
0,0.426,Medium Risk
0,0.333,Low Risk
0,0.389,Low Risk
1,0.4,Low Risk
1,0.413,Medium Risk
1,0.718,High Risk
0,0.307,Low Risk
0,0.391,Low Risk
0,0.895,High Risk
1,0.997,High Risk
1,0.828,High Risk
1,0.863,High Risk
0,0.346,Low Risk
0,0.368,Low Risk
0,0.314,Low Risk
0,0.334,Low Risk
0,0.386,Low Risk
0,0.401,Medium Risk
1,0.351,Low Risk
1,0.335,Low Risk
0,0.364,Low Risk
0,0.359,Low Risk
1,0.997,High Risk
1,0.917,High Risk
0,0.84,High Risk
0,0.68,High Risk
1,0.339,Low Risk
1,0.401,Medium Risk
1,0.8,High Risk
0,0.327,Low Risk
0,0.358,Low Risk
1,0.359,Low Risk
1,0.357,Low Risk
0,0.816,High Risk
1,0.798,High Risk
0,0.764,High Risk
0,0.401,Medium Risk
1,0.38,Low Risk
1,0.423,Medium Risk
1,0.997,High Risk
1,0.389,Low Risk
1,0.996,High Risk
1,0.325,Low Risk
0,0.388,Low Risk
0,0.816,High Risk
1,0.832,High Risk
0,0.321,Low Risk
0,0.413,Medium Risk
1,0.421,Medium Risk
1,0.501,Medium Risk
1,0.481,Medium Risk
0,0.429,Medium Risk
0,0.36,Low Risk
0,0.447,Medium Risk
1,0.994,High Risk
0,0.262,Low Risk
1,0.393,Low Risk
1,0.77,High Risk
0,0.375,Low Risk
1,0.375,Low Risk
1,0.497,Medium Risk
0,0.455,Medium Risk
1,0.457,Medium Risk
1,0.41,Medium Risk
0,0.394,Low Risk
1,0.537,Medium Risk
0,0.402,Medium Risk
0,0.346,Low Risk
0,0.412,Medium Risk
1,0.469,Medium Risk
0,0.424,Medium Risk
1,0.859,High Risk
0,0.436,Medium Risk
1,0.397,Low Risk
0,0.301,Low Risk
0,0.387,Low Risk
1,0.346,Low Risk
0,0.368,Low Risk
0,0.394,Low Risk
1,0.502,Medium Risk
1,0.404,Medium Risk
1,0.833,High Risk
0,0.408,Medium Risk
1,0.996,High Risk
1,0.398,Low Risk
0,0.296,Low Risk
0,0.409,Medium Risk
1,0.793,High Risk
1,0.996,High Risk
1,0.656,High Risk
0,0.328,Low Risk
0,0.794,High Risk
1,0.868,High Risk
0,0.319,Low Risk
1,0.996,High Risk
1,0.774,High Risk
0,0.37,Low Risk
1,0.77,High Risk
0,0.279,Low Risk
0,0.344,Low Risk
1,0.429,Medium Risk
1,0.772,High Risk
1,0.657,High Risk
0,0.708,High Risk
0,0.435,Medium Risk
0,0.411,Medium Risk
1,0.389,Low Risk
0,0.278,Low Risk
1,0.996,High Risk
0,0.356,Low Risk
0,0.252,Low Risk
1,0.997,High Risk
1,0.38,Low Risk
1,0.778,High Risk
1,0.996,High Risk
1,0.368,Low Risk
1,0.804,High Risk
1,0.411,Medium Risk
0,0.378,Low Risk
0,0.398,Low Risk
1,0.419,Medium Risk
1,0.43,Medium Risk
1,0.377,Low Risk
1,0.415,Medium Risk
1,0.382,Low Risk
0,0.388,Low Risk
1,0.817,High Risk
1,0.789,High Risk
0,0.324,Low Risk
0,0.377,Low Risk
0,0.381,Low Risk
1,0.996,High Risk
0,0.353,Low Risk
1,0.996,High Risk
1,0.376,Low Risk
1,0.388,Low Risk
0,0.249,Low Risk
1,0.826,High Risk
1,0.383,Low Risk
0,0.417,Medium Risk
1,0.399,Low Risk
1,0.402,Medium Risk
1,0.815,High Risk
1,0.843,High Risk
0,0.376,Low Risk
1,0.996,High Risk
1,0.423,Medium Risk
0,0.392,Low Risk
1,0.778,High Risk
0,0.673,High Risk
1,0.845,High Risk
1,0.821,High Risk
1,0.409,Medium Risk
0,0.337,Low Risk
0,0.346,Low Risk
0,0.337,Low Risk
1,0.996,High Risk
1,0.38,Low Risk
1,0.436,Medium Risk
0,0.364,Low Risk
1,0.996,High Risk
1,0.996,High Risk
1,0.389,Low Risk
1,0.369,Low Risk
1,0.366,Low Risk
1,0.399,Low Risk
1,0.368,Low Risk
1,0.44,Medium Risk
0,0.399,Low Risk
0,0.392,Low Risk
0,0.388,Low Risk
1,0.386,Low Risk
1,0.997,High Risk
1,0.396,Low Risk
0,0.283,Low Risk
0,0.375,Low Risk
0,0.803,High Risk
0,0.304,Low Risk
1,0.837,High Risk
1,0.996,High Risk
1,0.835,High Risk
1,0.997,High Risk
0,0.352,Low Risk
0,0.411,Medium Risk
1,0.542,Medium Risk
1,0.996,High Risk
0,0.329,Low Risk
1,0.411,Medium Risk
1,0.682,High Risk
1,0.392,Low Risk
0,0.634,High Risk
0,0.346,Low Risk
0,0.407,Medium Risk
1,0.494,Medium Risk
0,0.349,Low Risk
0,0.455,Medium Risk
0,0.536,Medium Risk
0,0.346,Low Risk
1,0.758,High Risk
0,0.54,Medium Risk
1,0.996,High Risk
0,0.348,Low Risk
0,0.333,Low Risk
0,0.358,Low Risk
0,0.723,High Risk
1,0.384,Low Risk
0,0.382,Low Risk
0,0.378,Low Risk
1,0.839,High Risk
0,0.719,High Risk
0,0.436,Medium Risk
1,0.446,Medium Risk
1,0.818,High Risk
0,0.36,Low Risk
0,0.403,Medium Risk
1,0.42,Medium Risk
0,0.405,Medium Risk
0,0.793,High Risk
1,0.732,High Risk
1,0.77,High Risk
1,0.406,Medium Risk
0,0.366,Low Risk
1,0.997,High Risk
1,0.397,Low Risk
0,0.44,Medium Risk
1,0.793,High Risk
1,0.396,Low Risk
1,0.402,Medium Risk
1,0.833,High Risk
1,0.318,Low Risk
0,0.422,Medium Risk
0,0.319,Low Risk
1,0.368,Low Risk
1,0.373,Low Risk
1,0.433,Medium Risk
1,0.405,Medium Risk
1,0.453,Medium Risk
1,0.816,High Risk
0,0.283,Low Risk
1,0.564,Medium Risk
1,0.996,High Risk
0,0.417,Medium Risk
0,0.413,Medium Risk
0,0.341,Low Risk
0,0.411,Medium Risk
1,0.68,High Risk
0,0.383,Low Risk
0,0.367,Low Risk
1,0.996,High Risk
1,0.399,Low Risk
0,0.414,Medium Risk
1,0.42,Medium Risk
0,0.346,Low Risk
1,0.805,High Risk
0,0.375,Low Risk
1,0.313,Low Risk
1,0.729,High Risk
1,0.408,Medium Risk
0,0.338,Low Risk
1,0.367,Low Risk
1,0.388,Low Risk
0,0.397,Low Risk
1,0.784,High Risk
1,0.819,High Risk
1,0.503,Medium Risk
1,0.666,High Risk
0,0.414,Medium Risk
1,0.852,High Risk
1,0.792,High Risk
1,0.798,High Risk
1,0.35,Low Risk
1,0.794,High Risk
1,0.384,Low Risk
1,0.996,High Risk
0,0.354,Low Risk
0,0.407,Medium Risk
0,0.366,Low Risk
1,0.832,High Risk
1,0.996,High Risk
0,0.371,Low Risk
1,0.996,High Risk
0,0.37,Low Risk
1,0.997,High Risk
0,0.404,Medium Risk
1,0.408,Medium Risk
1,0.391,Low Risk
1,0.333,Low Risk
0,0.386,Low Risk
1,0.482,Medium Risk
1,0.4,Medium Risk
0,0.348,Low Risk
0,0.232,Low Risk
0,0.413,Medium Risk
1,0.76,High Risk
0,0.312,Low Risk
1,0.892,High Risk
1,0.496,Medium Risk
0,0.393,Low Risk
0,0.634,High Risk
1,0.881,High Risk
0,0.453,Medium Risk
0,0.538,Medium Risk
0,0.577,Medium Risk
1,0.377,Low Risk
0,0.483,Medium Risk
0,0.335,Low Risk
0,0.299,Low Risk
0,0.367,Low Risk
1,0.392,Low Risk
1,0.784,High Risk
1,0.768,High Risk
1,0.347,Low Risk
0,0.714,High Risk
1,0.414,Medium Risk
1,0.385,Low Risk
1,0.793,High Risk
0,0.391,Low Risk
1,0.996,High Risk
1,0.711,High Risk
0,0.345,Low Risk
0,0.425,Medium Risk
1,0.996,High Risk
1,0.355,Low Risk
1,0.38,Low Risk
0,0.403,Medium Risk
0,0.399,Low Risk
0,0.32,Low Risk
1,0.41,Medium Risk
1,0.712,High Risk
0,0.364,Low Risk
0,0.372,Low Risk
0,0.352,Low Risk
1,0.829,High Risk
1,0.798,High Risk
1,0.81,High Risk
1,0.393,Low Risk
1,0.407,Medium Risk
0,0.403,Medium Risk
1,0.778,High Risk
1,0.615,High Risk
1,0.803,High Risk
0,0.301,Low Risk
0,0.365,Low Risk
0,0.389,Low Risk
1,0.455,Medium Risk
1,0.507,Medium Risk
1,0.84,High Risk
0,0.314,Low Risk
1,0.34,Low Risk
0,0.33,Low Risk
1,0.781,High Risk
0,0.323,Low Risk
0,0.419,Medium Risk
1,0.672,High Risk
0,0.746,High Risk
1,0.337,Low Risk
0,0.371,Low Risk
0,0.348,Low Risk
0,0.439,Medium Risk
1,0.336,Low Risk
1,0.361,Low Risk
1,0.997,High Risk
1,0.809,High Risk
0,0.356,Low Risk
1,0.369,Low Risk
0,0.439,Medium Risk
0,0.422,Medium Risk
0,0.304,Low Risk
0,0.424,Medium Risk
1,0.374,Low Risk
1,0.369,Low Risk
1,0.807,High Risk
1,0.739,High Risk
1,0.41,Medium Risk
0,0.467,Medium Risk
0,0.462,Medium Risk
1,0.403,Medium Risk
0,0.329,Low Risk
1,0.665,High Risk
0,0.37,Low Risk
1,0.455,Medium Risk
1,0.328,Low Risk
1,0.997,High Risk
1,0.454,Medium Risk
0,0.43,Medium Risk
0,0.377,Low Risk
0,0.827,High Risk
1,0.404,Medium Risk
1,0.998,High Risk
0,0.293,Low Risk
0,0.371,Low Risk
0,0.595,Medium Risk
1,0.997,High Risk
0,0.386,Low Risk
1,0.997,High Risk
1,0.376,Low Risk
